orderId,orderDateTime,totalAmount,id,name,quantity,amount,merchantId,name
17125,"2021-10-16 18:45:00",28.40,1092,炒粿条(大),2,6.20,122,大山脚鸭蛋炒粿条
17126,"2021-10-16 17:13:46",17.90,1093,"CHICKEN SKIN 鸡皮",2,5.00,88,"BM OTO Fried Chicken"
17126,"2021-10-16 17:13:46",17.90,1093,"FRIES 薯条",1,5.00,88,"BM OTO Fried Chicken"
17127,"2021-10-16 17:16:40",25.50,1094,"炒粿条 (小)",5,5.70,122,大山脚鸭蛋炒粿条
17128,"2021-10-16 17:34:04",9.40,1095,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17129,"2021-10-16 17:37:51",4.70,1096,"炒粿条 (小)",1,5.70,122,大山脚鸭蛋炒粿条
17130,"2021-10-16 17:38:12",9.40,1097,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17131,"2021-10-16 17:40:38",4.20,1098,炒粿条(大),1,6.20,122,大山脚鸭蛋炒粿条
17132,"2021-10-16 17:47:49",10.80,1099,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17133,"2021-10-16 17:50:20",11.80,1100,炒粿条(大),2,6.20,122,大山脚鸭蛋炒粿条
17134,"2021-10-16 17:56:14",6.11,73,Americano,1,6.90,40,"Cube Coffee (Greenlane)"
17135,"2021-10-16 17:58:38",14.10,1101,"炒粿条 (小)",3,5.70,122,大山脚鸭蛋炒粿条
17138,"2021-10-16 18:35:56",18.70,1105,"炒粿条 (小)",3,5.70,122,大山脚鸭蛋炒粿条
17137,"2021-10-16 18:35:42",17.50,1104,"炒粿条 (小)",3,5.70,122,大山脚鸭蛋炒粿条
17137,"2021-10-16 18:35:42",17.50,1104,额外加蛋,2,1.20,122,大山脚鸭蛋炒粿条
17140,"2021-10-16 18:45:01",4.90,1106,"炒粿条 (小)",1,5.70,122,大山脚鸭蛋炒粿条
17141,"2021-10-16 18:48:15",34.60,1107,鸭蛋炒粿条(大),3,7.00,117,"MingQing Charcoal Duck Egg"
17141,"2021-10-16 18:48:15",34.60,1107,"鸭蛋炒粿条 (小)",3,6.00,117,"MingQing Charcoal Duck Egg"
17142,"2021-10-16 19:13:21",24.00,1109,"炒粿条 (小)",1,5.70,122,大山脚鸭蛋炒粿条
17142,"2021-10-16 19:13:21",24.00,1109,"炒粿条 (小)",3,5.70,122,大山脚鸭蛋炒粿条
17143,"2021-10-17 09:45:29",16.30,349,Latte,1,6.90,40,"Cube Coffee (Greenlane)"
17143,"2021-10-17 09:45:29",16.30,349,Mocha,1,6.90,40,"Cube Coffee (Greenlane)"
17144,"2021-10-17 12:43:06",4.00,380,"CHICKEN SKIN 鸡皮",1,5.00,88,"BM OTO Fried Chicken"
17145,"2021-10-17 12:44:00",4.00,386,"CHICKEN SKIN 鸡皮",1,5.00,88,"BM OTO Fried Chicken"
17147,"2021-10-17 12:47:42",5.00,380,"CHEEZY WAGES",1,5.00,88,"BM OTO Fried Chicken"
17148,"2021-10-17 12:49:27",4.00,386,"CHEEZY WAGES",1,5.00,88,"BM OTO Fried Chicken"
17151,"2021-10-17 13:56:17",6.20,1112,鸭蛋炒粿条(大),1,7.00,117,"MingQing Charcoal Duck Egg"
17152,"2021-10-17 13:57:14",49.60,1110,"鸭蛋炒粿条 (小)",8,6.00,117,"MingQing Charcoal Duck Egg"
17154,"2021-10-17 14:05:57",58.00,1110,八爪鱼(大),3,20.00,117,"MingQing Charcoal Duck Egg"
17155,"2021-10-17 14:31:24",6.11,73,Americano,1,6.90,40,"Cube Coffee (Greenlane)"
17157,"2021-10-17 17:27:34",16.00,1115,"鸭蛋炒粿条 (小)",3,6.00,117,"MingQing Charcoal Duck Egg"
17161,"2021-10-17 17:39:48",33.00,1116,鸭蛋炒粿条(大),5,7.00,117,"MingQing Charcoal Duck Egg"
17162,"2021-10-17 17:47:04",5.40,1117,炒粿条(大),1,6.20,122,大山脚鸭蛋炒粿条
17163,"2021-10-17 18:34:28",29.60,1118,炒粿条(大),4,6.20,122,大山脚鸭蛋炒粿条
17164,"2021-10-18 12:15:00",6.00,1120,"鸭蛋炒粿条 (小)",1,6.00,117,"MingQing Charcoal Duck Egg"
17164,"2021-10-18 12:15:00",6.00,1120,养身山楂,1,2.00,117,"MingQing Charcoal Duck Egg"
17165,"2021-10-18 12:15:00",9.20,1121,鸭蛋炒粿角【大】,1,7.00,117,"MingQing Charcoal Duck Egg"
17166,"2021-10-18 12:15:00",45.20,1122,鸭蛋炒粿条(大),4,7.00,117,"MingQing Charcoal Duck Egg"
17166,"2021-10-18 12:15:00",45.20,1122,"鸭蛋炒粿条 (小)",2,6.00,117,"MingQing Charcoal Duck Egg"
17167,"2021-10-17 21:24:05",5.20,1124,"鸭蛋炒粿条 (小)",1,6.00,117,"MingQing Charcoal Duck Egg"
17168,"2021-10-17 21:24:54",6.20,1123,鸭蛋炒粿条(大),1,7.00,117,"MingQing Charcoal Duck Egg"
17169,"2021-10-18 10:00:30",15.33,329,"Cube Coffee",1,8.90,40,"Cube Coffee (Greenlane)"
17169,"2021-10-18 10:00:30",15.33,329,"Green Tea",1,6.90,40,"Cube Coffee (Greenlane)"
17172,"2021-10-18 11:36:45",9.30,2,人参须鸡汤,1,10.00,80,"Liang Mei Zai Soup (Sg Ara Foodcourt)"
17173,"2021-10-18 12:29:22",4.00,890,"Set 3 - BBQ Sause Chicken 烧烤酱鸡排饭",1,6.00,109,"NO.48  Set Meal Shop (Bayan Baru Food Court)"
17175,"2021-10-18 13:45:32",8.14,905,Cappuccino,1,6.90,40,"Cube Coffee (Greenlane)"
17176,"2021-10-18 15:00:00",13.50,804,"Koay Teow (Small)",3,5.50,98,味鄉炭烧鸭蛋炒粿條
17177,"2021-10-18 13:49:52",27.00,863,"Koay Teow (Big)",5,6.00,98,味鄉炭烧鸭蛋炒粿條
17178,"2021-10-18 14:56:59",12.00,593,"Koay Teow (Small)",1,5.50,98,味鄉炭烧鸭蛋炒粿條
17178,"2021-10-18 14:56:59",12.00,593,"Koay Teow (Small)",1,5.50,98,味鄉炭烧鸭蛋炒粿條
17179,"2021-10-18 15:02:59",16.30,93,Latte,1,6.90,40,"Cube Coffee (Greenlane)"
17179,"2021-10-18 15:02:59",16.30,93,Cappuccino,1,6.90,40,"Cube Coffee (Greenlane)"
17180,"2021-10-18 19:01:35",11.20,1125,"鸭蛋炒粿条 (小)",1,6.00,117,"MingQing Charcoal Duck Egg"
17180,"2021-10-18 19:01:35",11.20,1125,鸭蛋炒粿条(大),1,7.00,117,"MingQing Charcoal Duck Egg"
17182,"2021-10-18 19:21:32",8.00,1127,"炸鱼肉 - 东炎",1,9.00,101,老家鱼头米粉
17183,"2021-10-18 19:38:28",13.40,1128,鸭蛋炒粿条(大),2,7.00,117,"MingQing Charcoal Duck Egg"
17184,"2021-10-19 01:39:55",1.00,2,"Fried Noodle 炒面",1,1.00,18,"Restaurant Example"
17185,"2021-10-19 09:59:12",6.11,73,Americano,1,6.90,40,"Cube Coffee (Greenlane)"
17186,"2021-10-19 10:45:05",15.33,167,"Cube Coffee",1,8.90,40,"Cube Coffee (Greenlane)"
17186,"2021-10-19 10:45:05",15.33,167,Latte,1,6.90,40,"Cube Coffee (Greenlane)"
17187,"2021-10-19 12:06:08",8.00,772,"Koay Teow (Small)",2,5.50,98,味鄉炭烧鸭蛋炒粿條
17188,"2021-10-19 12:19:33",2.00,13,"Nasi Lemak (鱼, 蛋)",1,2.00,129,"108 Nasi lemak (Bayan Baru Food Court)"
17189,"2021-10-19 12:28:56",2.00,13,"Nasi Lemak (江鱼仔 , 蛋)",1,2.00,129,"108 Nasi lemak (Bayan Baru Food Court)"
17190,"2021-10-19 13:21:14",4.00,13,"卤面 - 小",1,4.00,128,"102 鸡脚卤面 越南薄饼 (Bayan Baru Food Court)"
17191,"2021-10-19 14:00:00",7.14,223,Americano,1,6.90,40,"Cube Coffee (Greenlane)"
17193,"2021-10-19 14:17:31",35.78,269,"Cube Coffee",4,8.90,38,"Cube Coffee (One Precinct)"
17193,"2021-10-19 14:17:31",35.78,269,Mocha,1,6.90,38,"Cube Coffee (One Precinct)"
17194,"2021-10-19 14:27:41",7.00,13,"酸辣米粉汤 - 鱼",1,8.00,131,"亚南新鲜石班鱼米粉汤 (Sg Ara Food Court)"
17195,"2021-10-19 14:52:10",7.14,745,Latte,1,6.90,40,"Cube Coffee (Greenlane)"
17196,"2021-10-19 14:57:13",6.00,1135,"Pad thai",1,8.00,132,"Nuch Thai Food (Sg Ara Food Court)"
17197,"2021-10-19 15:01:02",7.00,1136,"Thai style pork leg with rice & egg",1,9.00,132,"Nuch Thai Food (Sg Ara Food Court)"
17199,"2021-10-19 17:11:52",15.00,1137,"鸭蛋炒粿条 (小)",3,6.00,117,"MingQing Charcoal Duck Egg"
17200,"2021-10-19 17:27:23",10.00,481,"CHICKEN SKIN 鸡皮",1,5.00,88,"BM OTO Fried Chicken"
17200,"2021-10-19 17:27:23",10.00,481,"SET A",1,7.50,88,"BM OTO Fried Chicken"
17201,"2021-10-19 18:31:03",29.70,1138,"Koay Teow (Small)",4,5.50,98,味鄉炭烧鸭蛋炒粿條
17202,"2021-10-19 18:59:57",13.40,1139,鸭蛋炒粿条(大),2,7.00,117,"MingQing Charcoal Duck Egg"
17203,"2021-10-19 19:01:03",5.20,1140,"鸭蛋炒粿条 (小)",1,6.00,117,"MingQing Charcoal Duck Egg"
17205,"2021-10-19 19:07:50",13.80,929,炒粿条(大),2,6.20,122,大山脚鸭蛋炒粿条
17206,"2021-10-19 19:13:42",40.80,1141,鸭蛋炒粿条(大),4,7.00,117,"MingQing Charcoal Duck Egg"
17206,"2021-10-19 19:13:42",40.80,1141,八爪鱼(小）,1,12.00,117,"MingQing Charcoal Duck Egg"
17206,"2021-10-19 19:13:42",40.80,1141,咖啡,2,2.00,117,"MingQing Charcoal Duck Egg"
17207,"2021-10-19 19:48:12",18.00,2,"Set C - 1 Whole Leg",2,8.00,90,"OTO Fried Chicken (Sg Ara Food Court)"
17207,"2021-10-19 19:48:12",18.00,2,"Chicken Skin 鸡皮",1,5.00,90,"OTO Fried Chicken (Sg Ara Food Court)"
17208,"2021-10-19 20:08:48",23.40,1142,"炒粿条 (小)",4,5.70,122,大山脚鸭蛋炒粿条
17208,"2021-10-19 20:08:48",23.40,1142,额外加蛋,3,1.20,122,大山脚鸭蛋炒粿条
17210,"2021-10-19 20:16:51",27.60,1143,"炒粿条 (小)",5,5.70,122,大山脚鸭蛋炒粿条
17211,"2021-10-19 20:19:10",33.40,1144,"炒粿条 (小)",6,5.70,122,大山脚鸭蛋炒粿条
17212,"2021-10-19 20:24:52",15.30,1145,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17212,"2021-10-19 20:24:52",15.30,1145,"炒粿条 (小)",1,5.70,122,大山脚鸭蛋炒粿条
17217,"2021-10-20 12:15:00",24.40,1147,"鸭蛋炒粿条 (小)",1,6.00,117,"MingQing Charcoal Duck Egg"
17217,"2021-10-20 12:15:00",24.40,1147,鸭蛋炒粿条(大),1,7.00,117,"MingQing Charcoal Duck Egg"
17217,"2021-10-20 12:15:00",24.40,1147,八爪鱼(小）,1,12.00,117,"MingQing Charcoal Duck Egg"
17218,"2021-10-19 21:29:24",7.00,1148,"鸭蛋炒粿条 (小)",1,6.00,117,"MingQing Charcoal Duck Egg"
17219,"2021-10-20 12:15:00",27.20,1149,"鸭蛋炒粿条 (小)",4,6.00,117,"MingQing Charcoal Duck Egg"
17219,"2021-10-20 12:15:00",27.20,1149,养颜桃胶,2,5.00,117,"MingQing Charcoal Duck Egg"
17220,"2021-10-20 08:11:47",20.50,962,"咖喱面 Curry Mee",5,0.00,103,"93 咖喱猪肠粉,猪肠粉,咖喱面 (Bayan Baru Food Court)"
17223,"2021-10-20 10:10:20",67.88,1152,"Koay Teow (Small)",7,5.50,98,味鄉炭烧鸭蛋炒粿條
17223,"2021-10-20 10:10:20",67.88,1152,"扇贝 scallops",5,5.00,98,味鄉炭烧鸭蛋炒粿條
17223,"2021-10-20 10:10:20",67.88,1152,"荷包蛋 poached egg",7,1.20,98,味鄉炭烧鸭蛋炒粿條
17224,"2021-10-20 10:44:42",6.11,73,Americano,1,6.90,40,"Cube Coffee (Greenlane)"
17225,"2021-10-20 11:29:03",7.00,844,"酸辣米粉汤 - 鱼",1,8.00,131,"亚南新鲜石班鱼米粉汤 (Sg Ara Food Court)"
17226,"2021-10-20 11:32:25",4.50,2,"Curry Mee",1,4.50,119,"Lao Tai Curry Mee (Sg Ara Foodcourt)"
17227,"2021-10-20 11:39:07",7.00,1153,"Wan Tan Mee (Big)",1,5.00,116,"120 Wan Tan Mee (Bayan Baru Food Court)"
17227,"2021-10-20 11:39:07",7.00,1153,"Wan Tan Soup (10pcs)",1,4.00,116,"120 Wan Tan Mee (Bayan Baru Food Court)"
17228,"2021-10-20 11:41:18",10.30,844,黑豆排骨汤,1,10.00,80,"Liang Mei Zai Soup (Sg Ara Foodcourt)"
17229,"2021-10-20 12:13:40",9.00,970,"Set 1 - Black Pepper Sause Chicken 黑胡椒鸡扒饭",1,6.00,109,"NO.48  Set Meal Shop (Bayan Baru Food Court)"
17229,"2021-10-20 12:13:40",9.00,970,"Set 3 - BBQ Sause Chicken 烧烤酱鸡排饭",1,6.00,109,"NO.48  Set Meal Shop (Bayan Baru Food Court)"
17230,"2021-10-20 12:58:14",15.33,54,"Cube Coffee",2,8.90,40,"Cube Coffee (Greenlane)"
17231,"2021-10-20 13:13:31",8.17,3,Mocha,1,6.90,40,"Cube Coffee (Greenlane)"
17233,"2021-10-20 14:30:00",85.21,1050,"鸭蛋炒粿条 (小)",5,6.00,117,"MingQing Charcoal Duck Egg"
17233,"2021-10-20 14:30:00",85.21,1050,"鸭蛋炒粿条 (小)",7,6.00,117,"MingQing Charcoal Duck Egg"
17234,"2021-10-20 13:46:15",8.14,905,Mocha,1,6.90,40,"Cube Coffee (Greenlane)"
17235,"2021-10-20 15:04:36",7.14,745,Latte,1,6.90,40,"Cube Coffee (Greenlane)"
17236,"2021-10-20 15:18:40",30.39,1155,"护眼明目花茶 Chrysanthemum &Chinese Herbal Flower Tea",4,3.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
17236,"2021-10-20 15:18:40",30.39,1155,"天香茉莉花茶 TianXiang Jasmine Tea",2,3.50,99,"洪公子花茶 Hong Gong Zi Flower Tea"
17236,"2021-10-20 15:18:40",30.39,1155,"泰式柠檬花茶 Thai Lemongrass Tea",3,3.50,99,"洪公子花茶 Hong Gong Zi Flower Tea"
17237,"2021-10-20 16:00:00",9.50,366,"CHEEZY WAGES",1,5.00,88,"BM OTO Fried Chicken"
17237,"2021-10-20 16:00:00",9.50,366,"SET A",1,7.50,88,"BM OTO Fried Chicken"
17238,"2021-10-20 16:45:00",1.00,2,"Fried Noodle 炒面",1,1.00,18,"Restaurant Example"
17239,"2021-10-20 16:21:51",4.00,442,"BUTTOCK 鸡尾",1,5.00,88,"BM OTO Fried Chicken"
17240,"2021-10-20 16:23:28",34.00,442,"FAMILY SET 10pcs",1,37.00,88,"BM OTO Fried Chicken"
17241,"2021-10-20 17:15:00",1.00,2,"Fried Noodle 炒面",1,1.00,18,"Restaurant Example"
17242,"2021-10-20 17:09:06",9.20,1156,鸭蛋炒粿条(大),1,7.00,117,"MingQing Charcoal Duck Egg"
17242,"2021-10-20 17:09:06",9.20,1156,奶茶,2,2.00,117,"MingQing Charcoal Duck Egg"
17243,"2021-10-20 17:12:31",18.00,1157,鸭蛋炒粿条(大),3,7.00,117,"MingQing Charcoal Duck Egg"
17244,"2021-10-20 18:02:36",11.40,912,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17245,"2021-10-20 18:42:21",24.40,1158,"Koay Teow (Small)",2,5.50,98,味鄉炭烧鸭蛋炒粿條
17246,"2021-10-20 18:44:03",5.20,1005,炒粿条(大),1,6.20,122,大山脚鸭蛋炒粿条
17247,"2021-10-20 18:50:19",11.40,1159,"Koay Teow (Big)",2,6.00,98,味鄉炭烧鸭蛋炒粿條
17248,"2021-10-20 19:20:01",17.50,1160,炒粿条(大),2,6.20,122,大山脚鸭蛋炒粿条
17248,"2021-10-20 19:20:01",17.50,1160,"炒粿条 (小)",1,5.70,122,大山脚鸭蛋炒粿条
17248,"2021-10-20 19:20:01",17.50,1160,额外加蛋,2,1.20,122,大山脚鸭蛋炒粿条
17250,"2021-10-20 19:50:22",9.40,1162,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17249,"2021-10-20 19:49:17",19.80,1161,"炒粿条 (小)",4,5.70,122,大山脚鸭蛋炒粿条
17251,"2021-10-20 19:51:37",17.70,1163,"炒粿条 (小)",3,5.70,122,大山脚鸭蛋炒粿条
17252,"2021-10-20 20:48:05",11.30,1164,"炒粿条 (小)",1,5.70,122,大山脚鸭蛋炒粿条
17252,"2021-10-20 20:48:05",11.30,1164,炒粿条(大),1,6.20,122,大山脚鸭蛋炒粿条
17253,"2021-10-20 20:52:15",10.80,1165,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17254,"2021-10-20 20:52:40",5.40,1166,炒粿条(大),1,6.20,122,大山脚鸭蛋炒粿条
17262,"2021-10-20 20:56:00",14.10,1168,"炒粿条 (小)",3,5.70,122,大山脚鸭蛋炒粿条
17263,"2021-10-20 20:57:28",11.80,886,炒粿条(大),2,6.20,122,大山脚鸭蛋炒粿条
17265,"2021-10-20 21:00:53",10.80,1169,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17267,"2021-10-20 23:09:19",29.68,902,"炒粿条 (小)",5,5.70,122,大山脚鸭蛋炒粿条
17267,"2021-10-20 23:09:19",29.68,902,炒粿条(大),1,6.20,122,大山脚鸭蛋炒粿条
17267,"2021-10-20 23:09:19",29.68,902,额外加蛋,2,1.20,122,大山脚鸭蛋炒粿条
17268,"2021-10-21 02:40:30",1.00,2,"Fried Noodle 炒面",1,1.00,18,"Restaurant Example"
17269,"2021-10-21 09:27:47",4.50,1174,咖喱面(大),1,5.50,120,"7 Curry Mee Stall (Bayan Baru Food Court)"
17270,"2021-10-21 10:28:39",6.11,73,Americano,1,6.90,40,"Cube Coffee (Greenlane)"
17271,"2021-10-21 11:26:57",7.14,621,Latte,1,6.90,38,"Cube Coffee (One Precinct)"
17273,"2021-10-21 12:11:19",4.00,1175,"Set 2 - Mayonnaise Chicken 美乃滋鸡排饭",1,6.00,109,"NO.48  Set Meal Shop (Bayan Baru Food Court)"
17275,"2021-10-21 14:38:33",26.80,1176,"Koay Teow (Small)",5,5.50,98,味鄉炭烧鸭蛋炒粿條
17277,"2021-10-21 15:07:42",4.00,844,鸡饭-烧肉,1,5.00,106,"金凤烧腊鸡鸭饭 (Bayan Baru Food Court)"
17276,"2021-10-21 18:45:00",137.40,1177,"炒粿条 (小)",20,5.70,122,大山脚鸭蛋炒粿条
17276,"2021-10-21 18:45:00",137.40,1177,炒粿条(大),1,6.20,122,大山脚鸭蛋炒粿条
17276,"2021-10-21 18:45:00",137.40,1177,额外加蛋,21,1.20,122,大山脚鸭蛋炒粿条
17278,"2021-10-21 15:26:42",29.12,1178,"Koay Teow (Big)",4,6.00,98,味鄉炭烧鸭蛋炒粿條
17278,"2021-10-21 15:26:42",29.12,1178,"小虾 small prawn",2,5.00,98,味鄉炭烧鸭蛋炒粿條
17278,"2021-10-21 15:26:42",29.12,1178,"荷包蛋 poached egg",2,1.20,98,味鄉炭烧鸭蛋炒粿條
17279,"2021-10-21 17:06:22",8.00,13,"SET B",1,11.00,88,"BM OTO Fried Chicken"
17280,"2021-10-21 17:13:00",13.38,227,Mocha,1,6.90,39,"Cube Coffee (Tanjung Tokong)"
17280,"2021-10-21 17:13:00",13.38,227,"Cube Coffee",1,8.90,39,"Cube Coffee (Tanjung Tokong)"
17281,"2021-10-21 17:17:56",12.20,436,"Koay Teow (Big)",1,6.00,98,味鄉炭烧鸭蛋炒粿條
17281,"2021-10-21 17:17:56",12.20,436,"荷包蛋 poached egg",1,1.20,98,味鄉炭烧鸭蛋炒粿條
17282,"2021-10-21 17:23:25",10.80,1179,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17283,"2021-10-21 17:26:23",27.60,1180,"炒粿条 (小)",5,5.70,122,大山脚鸭蛋炒粿条
17283,"2021-10-21 17:26:23",27.60,1180,额外加蛋,5,1.20,122,大山脚鸭蛋炒粿条
17284,"2021-10-21 17:32:12",11.40,1181,"Koay Teow (Big)",2,6.00,98,味鄉炭烧鸭蛋炒粿條
17285,"2021-10-21 17:33:21",9.60,1182,"炒粿条 (小)",1,5.70,122,大山脚鸭蛋炒粿条
17285,"2021-10-21 17:33:21",9.60,1182,"炒粿条 (小)",1,5.70,122,大山脚鸭蛋炒粿条
17286,"2021-10-21 17:54:35",10.80,1183,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17288,"2021-10-21 18:19:28",11.80,1184,炒粿条(大),2,6.20,122,大山脚鸭蛋炒粿条
17289,"2021-10-21 19:57:59",4.20,1186,炒粿条(大),1,6.20,122,大山脚鸭蛋炒粿条
17290,"2021-10-21 19:58:56",26.60,1187,炒粿条(大),4,6.20,122,大山脚鸭蛋炒粿条
17291,"2021-10-22 12:15:00",13.40,1188,鸭蛋炒粿条(大),2,7.00,117,"MingQing Charcoal Duck Egg"
17294,"2021-10-21 20:25:01",33.40,1189,"炒粿条 (小)",6,5.70,122,大山脚鸭蛋炒粿条
17293,"2021-10-21 20:25:00",24.60,1190,"炒粿条 (小)",4,5.70,122,大山脚鸭蛋炒粿条
17295,"2021-10-21 20:28:01",10.80,1191,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17296,"2021-10-21 21:03:32",11.40,1192,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17298,"2021-10-21 21:24:12",15.00,1194,"鸭蛋炒粿条 (小)",3,6.00,117,"MingQing Charcoal Duck Egg"
17299,"2021-10-21 22:06:44",5.00,1196,"鸭蛋炒粿条 (小)",1,6.00,117,"MingQing Charcoal Duck Egg"
17301,"2021-10-22 12:15:00",9.00,1197,"鸭蛋炒粿条 (小)",1,6.00,117,"MingQing Charcoal Duck Egg"
17301,"2021-10-22 12:15:00",9.00,1197,咖啡,1,2.00,117,"MingQing Charcoal Duck Egg"
17302,"2021-10-22 12:15:00",12.00,1198,"鸭蛋炒粿条 (小)",1,6.00,117,"MingQing Charcoal Duck Egg"
17302,"2021-10-22 12:15:00",12.00,1198,柠檬爱玉冰,1,5.00,117,"MingQing Charcoal Duck Egg"
17303,"2021-10-21 22:21:44",25.68,1199,"炒粿条 (小)",3,5.70,122,大山脚鸭蛋炒粿条
17303,"2021-10-21 22:21:44",25.68,1199,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17304,"2021-10-21 22:23:19",18.20,1200,炒粿条(大),1,6.20,122,大山脚鸭蛋炒粿条
17304,"2021-10-21 22:23:19",18.20,1200,"炒粿条 (小)",2,5.70,122,大山脚鸭蛋炒粿条
17305,"2021-10-22 12:15:00",13.20,1201,鸭蛋炒粿条(大),1,7.00,117,"MingQing Charcoal Duck Egg"
17305,"2021-10-22 12:15:00",13.20,1201,柠檬爱玉冰,1,5.00,117,"MingQing Charcoal Duck Egg"
17306,"2021-10-22 12:15:00",7.20,1202,"鸭蛋炒粿条 (小)",1,6.00,117,"MingQing Charcoal Duck Egg"
17306,"2021-10-22 12:15:00",7.20,1202,养身山楂,1,2.00,117,"MingQing Charcoal Duck Egg"
17307,"2021-10-22 12:15:00",33.60,1203,"鸭蛋炒粿条 (小)",1,6.00,117,"MingQing Charcoal Duck Egg"
17307,"2021-10-22 12:15:00",33.60,1203,鸭蛋炒粿条(大),2,7.00,117,"MingQing Charcoal Duck Egg"
17307,"2021-10-22 12:15:00",33.60,1203,鸭蛋炒粿条(大),1,7.00,117,"MingQing Charcoal Duck Egg"
17307,"2021-10-22 12:15:00",33.60,1203,柠檬爱玉冰,1,5.00,117,"MingQing Charcoal Duck Egg"
17307,"2021-10-22 12:15:00",33.60,1203,养身山楂,3,2.00,117,"MingQing Charcoal Duck Egg"
17308,"2021-10-22 12:15:00",19.00,1204,"鸭蛋炒粿条 (小)",3,6.00,117,"MingQing Charcoal Duck Egg"
17308,"2021-10-22 12:15:00",19.00,1204,咖啡,2,2.00,117,"MingQing Charcoal Duck Egg"
17309,"2021-10-21 23:09:17",39.60,1205,"鸭蛋炒粿条 (小)",3,6.00,117,"MingQing Charcoal Duck Egg"
17309,"2021-10-21 23:09:17",39.60,1205,柠檬爱玉冰,2,5.00,117,"MingQing Charcoal Duck Egg"
17309,"2021-10-21 23:09:17",39.60,1205,养身山楂,2,2.00,117,"MingQing Charcoal Duck Egg"
17309,"2021-10-21 23:09:17",39.60,1205,八爪鱼(小）,1,12.00,117,"MingQing Charcoal Duck Egg"
17310,"2021-10-22 10:00:16",6.11,73,Americano,1,6.90,40,"Cube Coffee (Greenlane)"
17311,"2021-10-22 10:45:00",13.33,1206,"浪漫玫瑰花茶 Romantic Rose Tea(Pregnant Prohibited)",2,3.50,99,"洪公子花茶 Hong Gong Zi Flower Tea"
17311,"2021-10-22 10:45:00",13.33,1206,"七仙女花茶 Seven Angels Flower Tea",1,3.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
17312,"2021-10-22 12:00:46",8.50,844,"白囖卜排骨汤套餐 （包括1 x 饭 ）",1,9.50,125,"322 Color Rice (Sg Ara Food Court)"
17313,"2021-10-22 13:06:50",9.40,1207,"护眼明目花茶 Chrysanthemum &Chinese Herbal Flower Tea",1,3.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
17313,"2021-10-22 13:06:50",9.40,1207,"天香茉莉花茶 TianXiang Jasmine Tea",1,3.50,99,"洪公子花茶 Hong Gong Zi Flower Tea"
17314,"2021-10-22 13:31:07",4.00,1208,"Set 3 - BBQ Sause Chicken 烧烤酱鸡排饭",1,6.00,109,"NO.48  Set Meal Shop (Bayan Baru Food Court)"
17315,"2021-10-22 13:53:24",29.55,1134,"Cube Coffee",4,8.90,38,"Cube Coffee (One Precinct)"
17316,"2021-10-22 13:59:47",5.11,1134,Mocha,1,6.90,38,"Cube Coffee (One Precinct)"
17317,"2021-10-22 15:38:25",14.50,894,"鸭蛋炒粿条 (小)",1,6.00,117,"MingQing Charcoal Duck Egg"
17317,"2021-10-22 15:38:25",14.50,894,鸭蛋炒粿条(大),1,7.00,117,"MingQing Charcoal Duck Egg"
17317,"2021-10-22 15:38:25",14.50,894,虎咬狮,1,4.50,117,"MingQing Charcoal Duck Egg"
17318,"2021-10-22 16:16:53",13.33,1134,"Cube Coffee",2,8.90,38,"Cube Coffee (One Precinct)"
17319,"2021-10-22 16:48:37",4.70,1210,"炒粿条 (小)",1,5.70,122,大山脚鸭蛋炒粿条
17320,"2021-10-22 16:52:54",18.70,1211,"炒粿条 (小)",3,5.70,122,大山脚鸭蛋炒粿条
17321,"2021-10-22 16:55:07",15.00,523,"SET C",1,8.00,88,"BM OTO Fried Chicken"
17321,"2021-10-22 16:55:07",15.00,523,"BUTTOCK 鸡尾",1,5.00,88,"BM OTO Fried Chicken"
17321,"2021-10-22 16:55:07",15.00,523,"CHEEZY WAGES",1,5.00,88,"BM OTO Fried Chicken"
17323,"2021-10-22 17:18:43",52.50,1212,"Koay Teow (Small)",11,5.50,98,味鄉炭烧鸭蛋炒粿條
17325,"2021-10-22 17:51:50",13.40,1214,鸭蛋炒粿条(大),2,7.00,117,"MingQing Charcoal Duck Egg"
17326,"2021-10-22 18:05:01",23.40,1215,"炒粿条 (小)",3,5.70,122,大山脚鸭蛋炒粿条
